"","range","row","year_site.UID","plot_grouped_global","UID","year","value","time_since_sowing","genotype.id","date","plot_grouped","Filename","Location","platform","avg_Temperature_56","avg_Temperature_28","avg_precipitation_56","avg_precipitation_28","avg_radiation_28","avg_photothermal_28","avg_vpd_28","avg_humidity_28","avg_Temperature_14","avg_precipitation_14","avg_radiation_14","avg_photothermal_14","avg_humidity_14","avg_vpd_14","Row_per_plot"
"4107",3,12,"DSSB001","DSSB001_2_2","DSSB0010054","2019",0.941124615487433,94,"10010",2019-08-03,"16",NA,"Delley","UAV",1155.16666666667,586.4125,208.4,89.4,7039.58333333333,170097.958333333,27.0113347441315,1882.67752989934,306.1125,85.6,3415.125,87089.55,990.385863232674,13.4419737723638,3
"4108",3,12,"DSSB001","DSSB001_2_2","DSSB0010054","2019",0.118697521560707,64,"10010",2019-07-04,"16",NA,"Delley","UAV",945.1625,556.320833333333,149.8,106.4,7040.91666666667,162672.316666667,20.1040389089289,2102.625,324.995833333333,0.800000000000011,3900.66666666667,101489.216666667,1002.625,13.1520299233324,3
"4109",3,12,"DSSB006","DSSB006_2_2","DSSB0060048","2020",0.118260399579833,46,"10175",2020-06-12,"100",NA,"Delley","UAV",806.420833333333,439.045833333333,168.4,69.8,6944.5,129246.379166667,18.2363765790049,1932.58333333333,209.7125,64.8,2870.79166666667,51572.0083333333,1081.08333333333,6.51919545171814,3
"4110",3,12,"DSSB006","DSSB006_2_2","DSSB0060048","2020",0.844424637749487,78,"10175",2020-07-14,"100",NA,"Delley","UAV",987.1,547.441666666667,165.4,72.2,7669.45833333333,171472.570833333,23.0401799991349,1933.875,279.75,18.6,3959.45833333333,90064.35,892.666666666666,13.3739174598931,3
"4111",3,12,"DSSB006","DSSB006_2_2","DSSB0060048","2020",0.396007130479364,58,"10175",2020-06-24,"100",NA,"Delley","UAV",845.266666666667,448.216666666667,204.8,122.4,6426.875,122206.6375,14.4421660891128,2144.33333333333,238.641666666667,76,3403.79166666667,67882.0958333333,1124.83333333333,6.78554798979749,3
"4112",3,12,"DSSB006","DSSB006_2_2","DSSB0060048","2020",0.191199044310375,52,"10175",2020-06-18,"100",NA,"Delley","UAV",813.616666666667,430.475,222,124.8,6326.20833333333,115021.804166667,14.3264316997425,2105.25,205.975,97.6,2521.79166666666,43753.45,1221.83333333333,3.61129164430783,3
"4113",3,12,"DSSB006","DSSB006_2_2","DSSB0060048","2020",0.762925415110487,72,"10175",2020-07-08,"100",NA,"Delley","UAV",949.641666666667,522.066666666667,147.8,95.4,7204.45833333333,155010.670833333,18.6478436338493,2079.79166666667,283.425,19.4,3800.66666666666,87128.575,954.958333333334,11.8622956440518,3
"4114",3,12,"DSSB007","DSSB007_2_2","DSSB0070034","2020",0.895019436976129,78,"10119",2020-07-14,"134",NA,"Delley","UAV",987.1,547.441666666667,165.4,72.2,7669.45833333333,171472.570833333,23.0401799991349,1933.875,279.75,18.6,3959.45833333333,90064.35,892.666666666666,13.3739174598931,3
"4115",3,12,"DSSB007","DSSB007_2_2","DSSB0070034","2020",0.711998433751563,72,"10119",2020-07-08,"134",NA,"Delley","UAV",949.641666666667,522.066666666667,147.8,95.4,7204.45833333333,155010.670833333,18.6478436338493,2079.79166666667,283.425,19.4,3800.66666666666,87128.575,954.958333333334,11.8622956440518,3
"4116",3,12,"DSSB007","DSSB007_2_2","DSSB0070034","2020",0.110223739668101,46,"10119",2020-06-12,"134",NA,"Delley","UAV",806.420833333333,439.045833333333,168.4,69.8,6944.5,129246.379166667,18.2363765790049,1932.58333333333,209.7125,64.8,2870.79166666667,51572.0083333333,1081.08333333333,6.51919545171814,3
"4117",3,12,"DSSB007","DSSB007_2_2","DSSB0070034","2020",0.440645410215596,58,"10119",2020-06-24,"134",NA,"Delley","UAV",845.266666666667,448.216666666667,204.8,122.4,6426.875,122206.6375,14.4421660891128,2144.33333333333,238.641666666667,76,3403.79166666667,67882.0958333333,1124.83333333333,6.78554798979749,3
"4118",3,12,"DSSB007","DSSB007_2_2","DSSB0070034","2020",0.20131763595783,52,"10119",2020-06-18,"134",NA,"Delley","UAV",813.616666666667,430.475,222,124.8,6326.20833333333,115021.804166667,14.3264316997425,2105.25,205.975,97.6,2521.79166666666,43753.45,1221.83333333333,3.61129164430783,3
"4119",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.72909825781463,78,"10132",2020-07-14,"159",NA,"Delley","UAV",987.1,547.441666666667,165.4,72.2,7669.45833333333,171472.570833333,23.0401799991349,1933.875,279.75,18.6,3959.45833333333,90064.35,892.666666666666,13.3739174598931,3
"4120",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.323323132440462,46,"10132",2020-06-12,"159",NA,"Delley","UAV",806.420833333333,439.045833333333,168.4,69.8,6944.5,129246.379166667,18.2363765790049,1932.58333333333,209.7125,64.8,2870.79166666667,51572.0083333333,1081.08333333333,6.51919545171814,3
"4121",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.897864074208938,101,"10132",2020-08-06,"159",NA,"Delley","UAV",1099.1,570.295833333333,148.6,71.4,6626.25,155566.804166667,23.3285163279751,1978.875,294.3125,24.6,3205.375,78182.6958333333,1006.16666666667,12.13546488078,3
"4122",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.444446062006328,58,"10132",2020-06-24,"159",NA,"Delley","UAV",845.266666666667,448.216666666667,204.8,122.4,6426.875,122206.6375,14.4421660891128,2144.33333333333,238.641666666667,76,3403.79166666667,67882.0958333333,1124.83333333333,6.78554798979749,3
"4123",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.769001983752867,93,"10132",2020-07-29,"159",NA,"Delley","UAV",1047.94166666667,568.158333333333,187,50.8,7213.75,166771.491666667,25.2512245811662,1873.16666666667,292.758333333333,30.8,3436.08333333334,81881.1958333334,978.708333333334,12.2091186288489,3
"4124",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.382260876971129,52,"10132",2020-06-18,"159",NA,"Delley","UAV",813.616666666667,430.475,222,124.8,6326.20833333333,115021.804166667,14.3264316997425,2105.25,205.975,97.6,2521.79166666666,43753.45,1221.83333333333,3.61129164430783,3
"4125",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.549314209590305,72,"10132",2020-07-08,"159",NA,"Delley","UAV",949.641666666667,522.066666666667,147.8,95.4,7204.45833333333,155010.670833333,18.6478436338493,2079.79166666667,283.425,19.4,3800.66666666666,87128.575,954.958333333334,11.8622956440518,3
"4126",3,12,"DSSB008","DSSB008_2_2","DSSB0080034","2020",0.773394498997833,84,"10132",2020-07-20,"159",NA,"Delley","UAV",998.966666666667,561.791666666667,163,40.6,7446.375,170800.783333333,25.0655384130814,1860.20833333333,272.358333333333,21.2,3640.5,81876.1583333333,902.791666666668,12.9548773392497,3
"4127",3,12,"DSSB009","DSSB009_2_2","DSSB0090034","2020",0.867316690301894,72,"10148",2020-07-08,"184",NA,"Delley","UAV",949.641666666667,522.066666666667,147.8,95.4,7204.45833333333,155010.670833333,18.6478436338493,2079.79166666667,283.425,19.4,3800.66666666666,87128.575,954.958333333334,11.8622956440518,3
"4128",3,12,"DSSB009","DSSB009_2_2","DSSB0090034","2020",0.151962278303637,46,"10148",2020-06-12,"184",NA,"Delley","UAV",806.420833333333,439.045833333333,168.4,69.8,6944.5,129246.379166667,18.2363765790049,1932.58333333333,209.7125,64.8,2870.79166666667,51572.0083333333,1081.08333333333,6.51919545171814,3
"4129",3,12,"DSSB009","DSSB009_2_2","DSSB0090034","2020",0.88967601687486,78,"10148",2020-07-14,"184",NA,"Delley","UAV",987.1,547.441666666667,165.4,72.2,7669.45833333333,171472.570833333,23.0401799991349,1933.875,279.75,18.6,3959.45833333333,90064.35,892.666666666666,13.3739174598931,3
"4130",3,12,"DSSB009","DSSB009_2_2","DSSB0090034","2020",0.227977055613836,52,"10148",2020-06-18,"184",NA,"Delley","UAV",813.616666666667,430.475,222,124.8,6326.20833333333,115021.804166667,14.3264316997425,2105.25,205.975,97.6,2521.79166666666,43753.45,1221.83333333333,3.61129164430783,3
"4131",3,12,"DSSB009","DSSB009_2_2","DSSB0090034","2020",0.490921020667821,58,"10148",2020-06-24,"184",NA,"Delley","UAV",845.266666666667,448.216666666667,204.8,122.4,6426.875,122206.6375,14.4421660891128,2144.33333333333,238.641666666667,76,3403.79166666667,67882.0958333333,1124.83333333333,6.78554798979749,3
"4132",3,12,"FPSB004","FPSB004_2_2","FPSB0040042","2015",0.199326045463652,61,"10010",2015-06-10,"207","20150610_FPSB0040042_segmentation","Eschikon","FIP",815.4375,434.541666666667,360.4,130.4,6483.70833333334,128057.966666667,17.7906248661681,2008.08333333333,262.583333333333,25,3884.79166666667,87334.6041666667,934.375,12.1537540564953,9
"4133",3,12,"FPSB004","FPSB004_2_2","FPSB0040042","2015",0.0993635120141941,48,"10010",2015-05-28,"207","20150528_FPSB0040042_segmentation","Eschikon","FIP",689.75,390.104166666667,362.2,237.2,5625.375,98804.2666666667,14.0418768712704,2096.16666666667,168.495833333333,99,2677.75,41668.7708333333,1070.70833333333,5.63565093858151,9
"4134",3,12,"FPSB004","FPSB004_2_2","FPSB0040042","2015",0.310059145934558,68,"10010",2015-06-17,"207","20150617_FPSB0040042_segmentation","Eschikon","FIP",860.770833333333,471.766666666667,362.8,117.4,6911.25,142357.370833333,18.8367440414519,2003.70833333333,265.395833333333,59.4,3470.75,79020.4208333333,1032.29166666667,10.0173275192132,9
"4135",3,12,"FPSB004","FPSB004_2_2","FPSB0040042","2015",0.84599885638618,82,"10010",2015-07-01,"207","20150701_FPSB0040042_segmentation","Eschikon","FIP",932.158333333333,515.408333333333,220.2,112.8,7129.125,157642.183333333,21.5940792897586,1971.66666666667,250.0125,53.4,3658.375,78621.7625,939.375,11.5767517705454,9
"4136",3,12,"FPSB004","FPSB004_2_2","FPSB0040042","2015",0.851713465602355,90,"10010",2015-07-09,"207","20150709_FPSB0040042_segmentation","Eschikon","FIP",997.504166666667,561.566666666667,217.8,93.8,7423.45833333334,177119.991666667,27.8693021126331,1853.5,332.2875,5,4250,115685.483333333,796.291666666666,20.4333213587618,9
"4137",3,12,"FPSB004","FPSB004_2_2","FPSB0040042","2015",0.12182217076811,55,"10010",2015-06-04,"207","20150604_FPSB0040042_segmentation","Eschikon","FIP",784.9125,425.6125,336.6,107.4,6687.875,128565.420833333,18.6940939792882,1937.5,220.3875,54.4000000000001,3675.125,70613.8125,944.375,9.84359532793217,9
"4138",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.0718033969839985,51,"10006",2017-06-02,"265","FPSB0070036_RGB1_20170602_160216_segmentation","Eschikon","FIP",707.645833333333,465.529166666667,216.4,95.6,7120.33333333333,147871.208333333,23.0234351783948,1833.66666666667,270.733333333333,56.8,4158,94348.8583333333,838.333333333334,14.8280110245394,9
"4139",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.0581202529742476,56,"10006",2017-06-07,"265","FPSB0070036_RGB1_20170607_112021_segmentation","Eschikon","FIP",716.066666666667,493.075,232.6,78.4,7409.58333333333,157819.529166667,24.0712893957017,1812,267.091666666667,73,3830.125,87350.375,910.291666666666,13.1244486190756,9
"4140",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.875012825047644,131,"10006",2017-08-21,"265","FPSB0070036_RGB1_20170821_111337_segmentation","Eschikon","FIP",1086.275,533.354166666667,230.8,90.8,5881.25,135821.2125,18.7478683213085,2109.79166666667,251.666666666667,47.2,2799.54166666666,62486.5,1065.375,8.57769001614062,9
"4141",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.116167507974328,75,"10006",2017-06-26,"265","FPSB0070036_RGB1_20170626_130704_segmentation","Eschikon","FIP",999.008333333333,574.591666666667,133.6,86.6,7660.58333333334,182835.8625,28.5493747581161,1796.20833333333,315.766666666667,13.2,4047,103527.404166667,834.708333333332,17.4226868885927,9
"4142",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.0724591553217705,62,"10006",2017-06-13,"265","FPSB0070036_RGB1_20170613_172330_segmentation","Eschikon","FIP",784.7625,519.25,223.6,74.8,7610.79166666667,168425.470833333,26.4484872044819,1764.04166666667,258.345833333333,66.4,3611.79166666667,78722.1375,953.666666666668,11.2022595724207,9
"4143",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.29776342644283,70,"10006",2017-06-21,"265","FPSB0070036_RGB1_20170621_150537_segmentation","Eschikon","FIP",909.3,563.145833333333,172.4,84,8015.41666666666,188197.833333333,29.1119588924166,1747.25,296.054166666667,11,4185.29166666666,100847.458333333,836.958333333334,15.9875102733409,9
"4144",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.741385535953781,128,"10006",2017-08-18,"265","FPSB0070036_RGB1_20170818_152204_segmentation","Eschikon","FIP",1101.475,537.645833333333,233.4,110.2,5722.125,133800.25,18.2666259266883,2143.33333333333,259.604166666667,51.2,2859.83333333334,65792.3833333333,1075.33333333333,8.76649612455535,9
"4145",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.75059292816953,92,"10006",2017-07-13,"265","FPSB0070036_RGB1_20170713_134602_segmentation","Eschikon","FIP",1108.96666666667,587.370833333333,172.8,92.6,7243.04166666667,177364.070833333,28.3346814184009,1847.16666666667,279.366666666667,62.8,3432.91666666667,81409.1625,977.291666666666,12.1120020252771,9
"4146",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.712991447322924,125,"10006",2017-08-15,"265","FPSB0070036_RGB1_20170815_130930_segmentation","Eschikon","FIP",1114.64166666667,535.8125,223.2,132.8,5707.20833333333,132805.733333333,18.4843549153707,2134.66666666667,267.008333333333,41,2840.29166666666,66557.9208333334,1054.45833333333,9.66645985684309,9
"4147",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.778768069854421,127,"10006",2017-08-17,"265","FPSB0070036_RGB1_20170817_133908_segmentation","Eschikon","FIP",1105.90833333333,535.8875,224.6,112.2,5725.45833333334,132827.4125,17.9468080931423,2150.95833333333,260.308333333333,42.4,2805.66666666666,63686.4916666667,1069.16666666667,8.79820730067091,9
"4148",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.765426194047364,91,"10006",2017-07-12,"265","FPSB0070036_RGB1_20170712_135237_segmentation","Eschikon","FIP",1109.90416666667,590.220833333333,172.8,98,7254.875,179271.875,28.4768236652657,1849.83333333333,276.7375,63.6,3346.45833333333,79201.5333333334,976.75,11.9933368538073,9
"4149",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.794002171613592,119,"10006",2017-08-09,"265","FPSB0070036_RGB1_20170809_141721_segmentation","Eschikon","FIP",1141.72916666667,551.508333333333,207,109,6232.79166666667,144728.033333333,20.824949103439,2039.95833333333,286.933333333333,31.2,3043.875,73447.7583333334,1039.91666666667,10.3619928454071,9
"4150",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.648784582280404,83,"10006",2017-07-04,"265","FPSB0070036_RGB1_20170704_140829_segmentation","Eschikon","FIP",1060.8625,568.166666666667,128.6,50.2,7525.41666666666,176998.070833333,28.4299172948494,1780.79166666667,285.1125,39.2,3293.91666666666,79044.5708333334,937,13.3691300890638,9
"4151",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.644432710588699,85,"10006",2017-07-06,"265","FPSB0070036_RGB1_20170706_132215_segmentation","Eschikon","FIP",1081.88333333333,588.466666666667,128.6,50.2,7549.5,184639.783333333,30.3503286288544,1763.875,281.758333333333,39.2,3394.33333333333,81113.7916666667,927.333333333332,13.5453015042121,9
"4152",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.727177367149512,112,"10006",2017-08-02,"265","FPSB0070036_RGB1_20170802_143624_segmentation","Eschikon","FIP",1142.39166666667,563.354166666667,193.2,143,6471.70833333333,153984.158333333,22.1781028937472,2024.29166666667,269.608333333333,91.8,2874.41666666666,66127.7041666667,1093.58333333333,8.43464410250877,9
"4153",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.748562602671238,97,"10006",2017-07-18,"265","FPSB0070036_RGB1_20170718_104712_segmentation","Eschikon","FIP",1135.4625,578.829166666667,174.4,90.4,6935.25,167593.170833333,27.1551156350223,1865.79166666667,293.716666666667,51.2,3641.33333333334,88548.5999999999,928.791666666666,13.7859855459585,9
"4154",3,12,"FPSB007","FPSB007_2_2","FPSB0070036","2017",0.824310947744095,107,"10006",2017-07-28,"265","FPSB0070036_RGB1_20170728_143335_segmentation","Eschikon","FIP",1107.32916666667,542.454166666667,199.8,147,6401.91666666667,148015.558333333,21.8570597604688,2008.45833333333,261.108333333333,82.2,3014.875,67208.4208333333,1023.58333333333,9.82490096753165,9
"4155",3,12,"FPSB012","FPSB012_2_2","FPSB0120070","2018",0.884831636210549,56,"10019",2018-06-14,"295","FPSB0120070_RGB1_20180614_132716_segmentation","Eschikon","FIP",934.766666666667,519.9125,127,71.2,7234.375,158125.479166667,19.1467938314534,2056.29166666667,266.35,37.6,3457.625,77163.0583333333,1071.375,8.71431240515285,3
"4156",3,12,"FPSB012","FPSB012_2_2","FPSB0120070","2018",0.104772752680247,25,"10019",2018-05-14,"295","FPSB0120070_RGB1_20180514_132346_segmentation","Eschikon","FIP",660.180457071494,429.670833333333,88.2,29.6,6354.75,121489.504166667,21.4569774561462,1766.83333333333,203.595833333333,24.2,2811.83333333333,51123.3833333333,966.125,8.52489565764421,3
"4157",3,12,"FPSB012","FPSB012_2_2","FPSB0120070","2018",0.14744191649556,33,"10019",2018-05-22,"295","FPSB0120070_RGB1_20180522_165341_segmentation","Eschikon","FIP",743.6,400.708333333333,118.2,64.8,5728.29166666667,102723.7875,15.9171467795246,1984,193.195833333333,60.2,2772.75,49083.3541666667,1110.95833333333,5.77677684943217,3
"4158",3,12,"FPSB012","FPSB012_2_2","FPSB0120070","2018",0.223107718582195,39,"10019",2018-05-28,"295","FPSB0120070_RGB1_20180528_174537_segmentation","Eschikon","FIP",828.620833333333,432.595833333333,94.6,67,6065.79166666666,117257.604166667,17.168667919925,2010.58333333333,229,42.8,3253.95833333333,66134.2208333333,1044.45833333333,8.64377226228078,3
"4159",3,12,"FPSB012","FPSB012_2_2","FPSB0120070","2018",0.0551308628194902,20,"10019",2018-05-09,"295","FPSB0120070_RGB1_20180509_141240_segmentation","Eschikon","FIP",605.449461990463,424.5625,68.7051029602265,26.2,6332,119247.391666667,22.3799318843761,1684,206.979166666667,4.80000000000001,2966.875,53887.7625,870.833333333334,10.1737101158127,3
"4160",3,12,"FPSB012","FPSB012_2_2","FPSB0120070","2018",0.423005714803756,46,"10019",2018-06-04,"295","FPSB0120070_RGB1_20180604_154517_segmentation","Eschikon","FIP",879.216666666667,467.791666666667,118.4,92.4,6797.20833333333,140662.391666667,17.8941185127315,2059,272.941666666667,40.4,3993.875,90591.875,969.541666666668,11.5883019639975,3
"4161",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.703008123994626,111,"10021",2019-08-12,"335","FPSB0130100_RGB1_20190812_094253_segmentation","Eschikon","FIP",1171.25416666667,585.175,231.2,130.2,6970.04166666666,172725.833333333,23.8392542417567,2044.91665605543,275.020833333333,78.8000000000001,3100.79166666666,71793.5,1100.5,8.5178214970842,3
"4162",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.945405226062894,118,"10021",2019-08-19,"335","FPSB0130100_RGB1_20190819_141307_segmentation","Eschikon","FIP",1157.91666666667,560.770833333333,238.4,159.2,6346.16666666666,152303.5375,20.4215137531853,2134.41665605543,260.4125,99.4000000000001,2750.70833333333,60949.1666666667,1149.375,6.81412292993805,3
"4163",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.901756960092687,107,"10021",2019-08-08,"335","FPSB0130100_RGB1_20190808_111542_segmentation","Eschikon","FIP",1167.33333333333,577.266666666667,228.6,136.2,7244.66666666667,175527.5125,24.1962814125002,2007.87498938877,279.225,93,3103.54166666667,72953.1708333334,1076.12498938877,9.39446955510788,3
"4164",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.90957034222399,76,"10021",2019-07-08,"335","FPSB0130100_RGB1_20190708_115120_segmentation","Eschikon","FIP",991.5125,586.4875,255.6,105.8,7907.125,192121.15,25.3854247856877,1980.25,327.908333333333,34.6,4272.04166666667,113898.816666667,902.375,16.7893568140063,3
"4165",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.137280234826005,56,"10021",2019-06-18,"335","FPSB0130100_RGB1_20190618_151929_segmentation","Eschikon","FIP",713.154166666667,462.145833333333,275.8,102.4,7176.33333333334,143883.608333333,18.5619075499798,2022.58333333333,236.995833333333,83.4,3432.79166666667,69767.85,1035.29166666667,8.76649709763053,3
"4166",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.251804722135932,59,"10021",2019-06-21,"335","FPSB0130100_RGB1_20190621_131700_segmentation","Eschikon","FIP",737.5625,476.2375,278,116.2,6984.04166666667,144063.691666667,18.6016945495039,2051.33333333333,243.866666666667,98.8,3404.29166666667,70143.5208333333,1058.95833333333,8.3915288351342,3
"4167",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.614776584011219,69,"10021",2019-07-01,"335","FPSB0130100_RGB1_20190701_114051_segmentation","Eschikon","FIP",910.566666666667,560.629166666667,264.2,114.8,7581.79166666666,180931.945833333,24.7025961991258,1984.08333333333,322.079166666667,31.4,4117.95833333333,110049.4875,959.416666666666,15.5105177660949,3
"4168",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.919470361206432,83,"10021",2019-07-15,"335","FPSB0130100_RGB1_20190715_122713_segmentation","Eschikon","FIP",1037.6875,586.079166666667,216.8,101,7884.45833333334,191379.55,25.7227865099874,1949.95833333333,264,69.6,3766.5,81330.0625,990.541666666666,10.2122687438925,3
"4169",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.916411692366603,90,"10021",2019-07-22,"335","FPSB0130100_RGB1_20190722_135638_segmentation","Eschikon","FIP",1087.85416666667,597.145833333333,201.8,79.2,8215.25,202179.929166667,28.4521225938922,1862.5,269.2375,44.6,3943.20833333333,88281.1125,960.125,11.6627657798858,3
"4170",3,12,"FPSB013","FPSB013_2_2","FPSB0130100","2019",0.869163410195863,94,"10021",2019-07-26,"335","FPSB0130100_RGB1_20190726_134859_segmentation","Eschikon","FIP",1141.22916666667,596.433333333333,189,79.2,8140.375,200611.091666667,29.2941302362173,1846.54166666667,306.520833333333,39.6,4224.70833333333,107229.3375,908.083333333334,16.0398055826894,3
"4171",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.848926418386975,89,"10053",2020-07-13,"371","FPSB0140070_RGB1_20200713_144240_segmentation","Eschikon","FIP",965.15,527.741666666667,185.1,91,7275.11632811833,150780.435896485,22.0948389059031,1928.25,270.904166666667,32.3,3855.25896003188,81623.0165962981,922.416666666666,12.3727515073315,3
"4172",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.108784383228256,44,"10053",2020-05-29,"371","FPSB0140070_RGB1_20200529_133030_segmentation","Eschikon","FIP",775.210313354037,399.401980020704,110.031981995754,72.0319819957543,6788.1220775102,113357.0232177,17.9070124511397,1888.28338623855,216.433333333333,13.9,4087.39386541689,70943.9020782596,905.791666666666,10.3220219535776,3
"4173",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.212505349850191,54,"10053",2020-06-08,"371","FPSB0140070_RGB1_20200608_143158_segmentation","Eschikon","FIP",791.043646687371,404.625,156.131981995754,74.5,6835.99248413534,114499.651035844,18.2270413619907,1873.16666666667,210.870833333333,46.1,3556.70200591379,60566.9693427498,899.541666666668,9.88120781902781,3
"4174",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.25482660647123,58,"10053",2020-06-12,"371","FPSB0140070_RGB1_20200612_164916_segmentation","Eschikon","FIP",804.889480020704,428.358333333333,172.831981995754,76.7,7143.66964766794,123725.751006502,19.0201552671441,1872.29166666667,211.925,62.8,3056.27578225105,52781.8489282419,966.5,8.6981333135665,3
"4175",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.325639894147249,61,"10053",2020-06-15,"371","FPSB0140070_RGB1_20200615_141528_segmentation","Eschikon","FIP",808.785313354037,437.408333333333,186.431981995754,94.1,6723.81279134487,118223.108319298,18.6385023215145,1895.70833333333,217.025,80.2,2594.64719409031,46033.9918781008,1026.20833333333,7.66253267102457,3
"4176",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.47207883288655,65,"10053",2020-06-19,"371","FPSB0140070_RGB1_20200619_103645_segmentation","Eschikon","FIP",813.468646687371,425.308333333333,210.431981995754,118.1,6232.02433979718,105990.644196438,16.4498120519477,1968.875,212.595833333334,73,2471.94047373761,41811.5288562988,1080.79166666667,6.23365129530738,3
"4177",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.471746502564881,69,"10053",2020-06-23,"371","FPSB0140070_RGB1_20200623_135521_segmentation","Eschikon","FIP",828.301980020704,440.825,204.731981995754,105.1,6395.52351342449,113550.169668636,16.9295037897241,1977.04166666667,231.858333333333,50.6,3069.78122254496,57151.4878343857,1060.58333333333,7.45986696306468,3
"4178",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.72822313214333,76,"10053",2020-06-30,"371","FPSB0140070_RGB1_20200630_163058_segmentation","Eschikon","FIP",882.98114668737,474.725,182.331981995754,138.9,6012.92249363379,115282.133170398,17.1348872323845,2044.20833333333,259.3,58.7,3546.56937871811,72385.9983584926,996.291666666668,10.0860322599737,3
"4179",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.0469361802997015,29,"10053",2020-05-14,"371","FPSB0140070_RGB1_20200514_125222_segmentation","Eschikon","FIP",611.676980020704,382.651980020704,103.231981995754,95.8319819957543,5965.02172994774,99564.9382859288,17.4125670195545,1867.64359316669,182.676980020704,66.8319819957543,2711.718092114,42681.2006133165,987.408386238545,7.53113427382181,3
"4180",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.124142328273994,40,"10053",2020-05-25,"371","FPSB0140070_RGB1_20200525_103929_segmentation","Eschikon","FIP",736.422813354037,384.793646687371,110.031981995754,106.231981995754,6010.85245525407,98498.5430566509,15.6507319615512,1988.39359316669,193.754166666667,28.4,3279.29047822156,53932.6816930942,973.625,8.34583354296289,3
"4181",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.0933968161059649,42,"10053",2020-05-27,"371","FPSB0140070_RGB1_20200527_102434_segmentation","Eschikon","FIP",760.222813354037,391.622813354037,110.031981995754,89.6319819957543,6361.66909964266,105612.593917327,16.8745960777126,1931.82505290521,206.858333333333,23.5,3659.36346606738,62713.6105604586,948.458333333334,9.27082116475748,3
"4182",3,12,"FPSB014","FPSB014_2_2","FPSB0140070","2020",0.00599394150699515,19,"10053",2020-05-04,"371","FPSB0140070_RGB1_20200504_145520_segmentation","Eschikon","FIP",565.020833333333,380.391666666667,83.8,66.6,6692.14068119048,112582.506051209,20.9067551627805,1642.77687359482,184.091666666667,62.8,2993.18234785714,49223.8393845427,917.86020692815,8.53740342636642,3
"4183",3,12,"FPSB015","FPSB015_2_2","FPSB0150042","2021",0.198901215141089,61,"10179",2021-06-16,"405","FPSB0150042_RGB1_20210616_145737_segmentation","Eschikon","FIP",729.320833333333,438.675,208.4,101.8,7131.5,136649.358333333,16.6948404395278,2065.25,263.183333333333,40.4,3608.79166666667,81151.7291666667,1074.08333333333,9.27145587398505,3
